timestamp,value,type
1591999200,0,precipitations
1592002800,0,precipitations
1592006400,0,precipitations
1592010000,0,precipitations
1592013600,0,precipitations
1592017200,0,precipitations
1592020800,0,precipitations
1592024400,0,precipitations
1592028000,0,precipitations
1592031600,0,precipitations
1592035200,0,precipitations
1592038800,0,precipitations
1592042400,0,precipitations
1592046000,0,precipitations
1592049600,0,precipitations
1592053200,0,precipitations
1592056800,0,precipitations
1592060400,0,precipitations
1592064000,0,precipitations
1592067600,0,precipitations
1592071200,0,precipitations
1592074800,0,precipitations
1592078400,0,precipitations
1592082000,0.6,precipitations
1592085600,0,precipitations
1592089200,0,precipitations
1592092800,0,precipitations
1592096400,0,precipitations
1592100000,0,precipitations
1592103600,0,precipitations
1592107200,0,precipitations
1592110800,0,precipitations
1592114400,0,precipitations
1592118000,0,precipitations
1592121600,0,precipitations
1592125200,0.2,precipitations
1592128800,0,precipitations
1592132400,0,precipitations
1592136000,0,precipitations
1592139600,0.2,precipitations
1592143200,0,precipitations
1592146800,0,precipitations
1592150400,0,precipitations
1592154000,0,precipitations
1592157600,0,precipitations
1592161200,0,precipitations
1592164800,0,precipitations
1592168400,0,precipitations
1592172000,0,precipitations
1592175600,0,precipitations
1592179200,0,precipitations
1592182800,0,precipitations
1592186400,0,precipitations
1592190000,0,precipitations
1592193600,0,precipitations
1592197200,0,precipitations
1592200800,0,precipitations
1592204400,0,precipitations
1592208000,0,precipitations
1592211600,0,precipitations
1592215200,0,precipitations
1592218800,0,precipitations
1592222400,0,precipitations
1592226000,0,precipitations
1592229600,0,precipitations
1592233200,0,precipitations
1592236800,0,precipitations
1592240400,0,precipitations
1592244000,0,precipitations
1592247600,0,precipitations
1592251200,0.2,precipitations
1592254800,0.4,precipitations
1592258400,0.4,precipitations
1592262000,0.2,precipitations
1592265600,0.2,precipitations
1592269200,0.2,precipitations
1592272800,0,precipitations
1592276400,0.2,precipitations
1592280000,0.2,precipitations
1592283600,0.2,precipitations
1592287200,0,precipitations
1592290800,0,precipitations
1592294400,0,precipitations
1592298000,0,precipitations
1592301600,0,precipitations
1592305200,0,precipitations
1592308800,0,precipitations
1592312400,0,precipitations
1592316000,0,precipitations
1592319600,0,precipitations
1592323200,0,precipitations
1592326800,0,precipitations
1592330400,0,precipitations
1592334000,0,precipitations
1592337600,0,precipitations
1592341200,0,precipitations
1592344800,0,precipitations
1592348400,0,precipitations
1592352000,0,precipitations
1592355600,0,precipitations
1592359200,0,precipitations
1592362800,0,precipitations
1592366400,0,precipitations
1592370000,0,precipitations
1592373600,0,precipitations
1592377200,0,precipitations
1592380800,0,precipitations
1592384400,0,precipitations
1592388000,0,precipitations
1592391600,0,precipitations
1592395200,0,precipitations
1592398800,0.2,precipitations
1592402400,0,precipitations
1592406000,0,precipitations
1592409600,0,precipitations
1592413200,0.2,precipitations
1592416800,0,precipitations
1592420400,0,precipitations
1592424000,0,precipitations
1592427600,0,precipitations
1592431200,0,precipitations
1592434800,0,precipitations
1592438400,0,precipitations
1592442000,0,precipitations
1592445600,0,precipitations
1592449200,0,precipitations
1592452800,0,precipitations
1592456400,0,precipitations
1592460000,0,precipitations
1592463600,0,precipitations
1592467200,0,precipitations
1592470800,0,precipitations
1592474400,0,precipitations
1592478000,0,precipitations
1592481600,0,precipitations
1592485200,0,precipitations
1592488800,0,precipitations
1592492400,0,precipitations
1592496000,0,precipitations
1592499600,0,precipitations
1592503200,0,precipitations
1592506800,0,precipitations
1592510400,0,precipitations
1592514000,0,precipitations
1592517600,0,precipitations
1592521200,0,precipitations
1592524800,0,precipitations
1592528400,0,precipitations
1592532000,0,precipitations
1592535600,0,precipitations
1592539200,0,precipitations
1592542800,0,precipitations
1592546400,0,precipitations
1592550000,0,precipitations
1592553600,0,precipitations
1592557200,0,precipitations
1592560800,0,precipitations
1592564400,0,precipitations
1592568000,0,precipitations
1592571600,0,precipitations
1592575200,0,precipitations
1592578800,0,precipitations
1592582400,0,precipitations
1592586000,0,precipitations
1592589600,0,precipitations
1592593200,0,precipitations
1592596800,0,precipitations
1592600400,0,precipitations
1592604000,0,precipitations
1592607600,0,precipitations
1592611200,0,precipitations
1592614800,0,precipitations
1592618400,0,precipitations
1592622000,0,precipitations
1592625600,0,precipitations
1592629200,0,precipitations
1592632800,0,precipitations
1592636400,0,precipitations
1592640000,0,precipitations
1592643600,0,precipitations
1592647200,0,precipitations
1592650800,0,precipitations
1592654400,0,precipitations
1592658000,0,precipitations
1592661600,0,precipitations
1592665200,0,precipitations
1592668800,0,precipitations
1592672400,0,precipitations
1592676000,0,precipitations
1592679600,0,precipitations
1592683200,0,precipitations
1592686800,0,precipitations
1592690400,0,precipitations
1592694000,0,precipitations
1592697600,0,precipitations
1592701200,0,precipitations
1592704800,0,precipitations
1592708400,0,precipitations
1592712000,0,precipitations
1592715600,0,precipitations
1592719200,0,precipitations
1592722800,0,precipitations
1592726400,0,precipitations
1592730000,0,precipitations
1592733600,0,precipitations
1592737200,0,precipitations
1592740800,0,precipitations
1592744400,0,precipitations
1592748000,0,precipitations
1592751600,0,precipitations
1592755200,0,precipitations
1592758800,0,precipitations
1592762400,0,precipitations
1592766000,0,precipitations
1592769600,0,precipitations
1592773200,0,precipitations
1592776800,0,precipitations
1592780400,0,precipitations
1592784000,0,precipitations
1592787600,0,precipitations
1592791200,0,precipitations
1592794800,0,precipitations
1592798400,0,precipitations
1592802000,0,precipitations
1592805600,0,precipitations
1592809200,0,precipitations
1592812800,0,precipitations
1592816400,0,precipitations
1592820000,0,precipitations
1592823600,0,precipitations
1592827200,0,precipitations
1592830800,0,precipitations
1592834400,0,precipitations
1592838000,0,precipitations
1592841600,0,precipitations
1592845200,0,precipitations
1592848800,0,precipitations
1592852400,0,precipitations
1592856000,0,precipitations
1592859600,0,precipitations
1592863200,0,precipitations
1592866800,0,precipitations
1592870400,0,precipitations
1592874000,0,precipitations
1592877600,0,precipitations
1592881200,0,precipitations
1592884800,0,precipitations
1592888400,0,precipitations
1592892000,0,precipitations
1592895600,0,precipitations
1592899200,0,precipitations
1592902800,0,precipitations
1592906400,0,precipitations
1592910000,0,precipitations
1592913600,0,precipitations
1592917200,0,precipitations
1592920800,0,precipitations
1592924400,0,precipitations
1592928000,0,precipitations
1592931600,0,precipitations
1592935200,0,precipitations
1592938800,0,precipitations
1592942400,0,precipitations
1592946000,0,precipitations
1592949600,0,precipitations
1592953200,0,precipitations
1592956800,0,precipitations
1592960400,0,precipitations
1592964000,0,precipitations
1592967600,0,precipitations
1592971200,0,precipitations
1592974800,0,precipitations
1592978400,0,precipitations
1592982000,0,precipitations
1592985600,0,precipitations
1592989200,0,precipitations
1592992800,0,precipitations
1592996400,0,precipitations
1593000000,0,precipitations
1593003600,0,precipitations
1593007200,0,precipitations
1593010800,0,precipitations
1593014400,0,precipitations
1593018000,0,precipitations
1593021600,0,precipitations
1593025200,0,precipitations
1593028800,0,precipitations
1593032400,0,precipitations
1593036000,0,precipitations
1593039600,0,precipitations
1593043200,0,precipitations
1593046800,0,precipitations
1593050400,0,precipitations
1593054000,0,precipitations
1593057600,0,precipitations
1593061200,0,precipitations
1593064800,0,precipitations
1593068400,0,precipitations
1593072000,0,precipitations
1593075600,0,precipitations
1593079200,0,precipitations
1593082800,0,precipitations
1593086400,0,precipitations
1593090000,0,precipitations
1593093600,0,precipitations
1593097200,0,precipitations
1593100800,0,precipitations
1593104400,0,precipitations
1593108000,0,precipitations
1593111600,0,precipitations
1593115200,0,precipitations
1593118800,0,precipitations
1593122400,0,precipitations
1593126000,0,precipitations
1593129600,0,precipitations
1593133200,0,precipitations
1593136800,0,precipitations
1593140400,0,precipitations
1593144000,0,precipitations
1593147600,0,precipitations
1593151200,0,precipitations
1593154800,0,precipitations
1593158400,0,precipitations
1593162000,0,precipitations
1593165600,0,precipitations
1593169200,0,precipitations
1593172800,0,precipitations
1593176400,0,precipitations
1593180000,0,precipitations
1593183600,0,precipitations
1593187200,0,precipitations
1593190800,0,precipitations
1593194400,0,precipitations
1593198000,0,precipitations
1593201600,0,precipitations
1593205200,0,precipitations
1593208800,0,precipitations
1593212400,0,precipitations
1593216000,0,precipitations
1593219600,0,precipitations
1593223200,0,precipitations
1593226800,0,precipitations
1593230400,0,precipitations
1593234000,0,precipitations
1593237600,0,precipitations
1593241200,0,precipitations
1593244800,0,precipitations
1593248400,0,precipitations
1593252000,0,precipitations
1593255600,0,precipitations
1593259200,0,precipitations
1593262800,0,precipitations
1593266400,0,precipitations
1593270000,0,precipitations
1593273600,0,precipitations
1593277200,0,precipitations
1593280800,0,precipitations
1593284400,0,precipitations
1593288000,0,precipitations
1593291600,0,precipitations
1593295200,0,precipitations
1593298800,0,precipitations
1593302400,0,precipitations
1593306000,0,precipitations
1593309600,0,precipitations
1593313200,0,precipitations
1593316800,0,precipitations
1593320400,0,precipitations
1593324000,0,precipitations
1593327600,0,precipitations
1593331200,0,precipitations
1593334800,0,precipitations
1593338400,0,precipitations
1593342000,0,precipitations
1593345600,0,precipitations
1593349200,0,precipitations
1593352800,0,precipitations
1593356400,0,precipitations
1593360000,0,precipitations
1593363600,0,precipitations
1593367200,0,precipitations
1593370800,0,precipitations
1593374400,0,precipitations
1593378000,0,precipitations
1593381600,0,precipitations
1593385200,0,precipitations
1593388800,0,precipitations
1593392400,0,precipitations
1593396000,0,precipitations
1593399600,0,precipitations
1593403200,0,precipitations
1593406800,0,precipitations
1593410400,0,precipitations
1593414000,0,precipitations
1593417600,0,precipitations
1593421200,0,precipitations
1593424800,0,precipitations
1593428400,0,precipitations
1593432000,0,precipitations
1593435600,0,precipitations
1593439200,0,precipitations
1593442800,0,precipitations
1593446400,0,precipitations
1593450000,0,precipitations
1593453600,0,precipitations
1593457200,0,precipitations
1593460800,0,precipitations
1593464400,0,precipitations
1593468000,0,precipitations
1593471600,0,precipitations
1593475200,0,precipitations
1593478800,0,precipitations
1593482400,0,precipitations
1593486000,0,precipitations
1593489600,0,precipitations
1593493200,0,precipitations
1593496800,0,precipitations
1593500400,0,precipitations
1593504000,0,precipitations
1593507600,0,precipitations
1593511200,0,precipitations
1593514800,0,precipitations
1593518400,0,precipitations
1593522000,0,precipitations
1593525600,0,precipitations
1593529200,0,precipitations
1593532800,0,precipitations
1593536400,0,precipitations
1593540000,0,precipitations
1593543600,0,precipitations
1593547200,0,precipitations
1593550800,0,precipitations
1593554400,0,precipitations
1593558000,0,precipitations
1593561600,0,precipitations
1593565200,0,precipitations
1593568800,0,precipitations
1593572400,0,precipitations
1593576000,0,precipitations
1593579600,0,precipitations
1593583200,0,precipitations
1593586800,0,precipitations
1593590400,0,precipitations
1593594000,0,precipitations
1593597600,0,precipitations
1593601200,0,precipitations
1593604800,0,precipitations
1593608400,0,precipitations
1593612000,0,precipitations
1593615600,0,precipitations
1593619200,0,precipitations
1593622800,0,precipitations
1593626400,0,precipitations
1593630000,0,precipitations
1593633600,0,precipitations
1593637200,0,precipitations
1593640800,0,precipitations
1593644400,0,precipitations
1593648000,0,precipitations
1593651600,0,precipitations
1593655200,0,precipitations
1593658800,0,precipitations
1593662400,0,precipitations
1593666000,0,precipitations
1593669600,0,precipitations
1593673200,0,precipitations
1593676800,0,precipitations
1593680400,0,precipitations
1593684000,0,precipitations
1593687600,0,precipitations
1593691200,0,precipitations
1593694800,0,precipitations
1593698400,0,precipitations
1593702000,0,precipitations
1593705600,0,precipitations
1593709200,0,precipitations
1593712800,0,precipitations
1593716400,0,precipitations
1593720000,0,precipitations
1593723600,0,precipitations
1593727200,0,precipitations
1593730800,0,precipitations
1593734400,0,precipitations
1593738000,0,precipitations
1593741600,0,precipitations
1593745200,0,precipitations
1593748800,0,precipitations
1593752400,0,precipitations
1593756000,0,precipitations
1593759600,0,precipitations
1593763200,0,precipitations
1593766800,0,precipitations
1593770400,0,precipitations
1593774000,0,precipitations
1593777600,0,precipitations
1593781200,0,precipitations
